id,distrito_id,codigo,nombre,created_at,updated_at
61346,553,0406080035,CUCULIYOC,,
61347,553,0406080036,SAN ANTONIO,,
61348,553,0406080037,AWIÑAY,,
61349,553,0406080039,SAN CRISTOBAL,,
61350,553,0406080040,LLAYCO,,
61351,553,0406080041,LUCMANI,,
61352,526,0407010003,AGUALIMA,,
61353,553,0406080043,CHAUPICERCA,,
61354,553,0406080044,AYACUCHO,,
61355,553,0406080045,CANAHUA,,
61356,553,0406080046,CHURQUITA,,
61357,553,0406080047,HUAYLLCAMPA,,
61358,553,0406080048,PAMPACHA,,
61359,553,0406080049,BASE REY,,
61360,553,0406080050,QUIÑACA,,
61361,553,0406080051,PACHAR,,
61362,553,0406080053,UCHUCUY,,
61363,553,0406080054,UCHUMIRE PUCA PUCA,,
61364,879,0406060009,SAUSAL,,
61365,879,0406060010,VILCANE,,
61366,879,0406060011,LA CAPILLA,,
61367,879,0406060013,CHAMPUNE,,
61368,879,0406060014,MIRAFLOR,,
61369,879,0406060015,ARROYO,,
61370,879,0406060016,APILLAO,,
61371,879,0406060018,CALLANGA,,
61372,879,0406060019,HISPANA,,
61373,879,0406060020,LA VICTORIA,,
61374,879,0406060021,ALTO MOLINO,,
61375,879,0406060025,TAQUILA,,
61376,879,0406060026,BUENOS AIRES,,
61377,879,0406060027,HUACA,,
61378,879,0406060029,PIUCA,,
61379,879,0406060031,AVISPA,,
61380,879,0406060032,SANTA ROSA,,
61381,879,0406060033,SANTA RITA,,
61382,879,0406060034,LA ISLA,,
61383,879,0406060035,EL MONTE,,
61384,879,0406060036,HUAME,,
61385,879,0406060037,ANCHA BAJA,,
61386,879,0406060038,ANCHA ALTA,,
61387,879,0406060039,LA CULATA,,
61388,19,0406070001,SALAMANCA,,
61389,19,0406070006,FIRURO,,
61390,19,0406070008,PERCA,,
61391,19,0406070009,MERCOTA,,
61392,19,0406070010,LA CAPILLA,,
61393,19,0406070011,HUAYTAPAMPA,,
61394,19,0406070014,PURHUA PURHUAY,,
61395,19,0406070015,MAUCALLACTA,,
61396,19,0406070016,HOSPICIO,,
61397,19,0406070018,CUSULLO,,
61398,19,0406070027,SANTA ROSA,,
61399,19,0406070028,AYANCA,,
61400,19,0406070030,TANCANI,,
61401,19,0406070031,JESSIO,,
61402,19,0406070032,SIQUE,,
61403,19,0406070043,RONCOTA (COCATAHUJA),,
61404,19,0406070044,CALLALLI,,
61405,19,0406070045,SONQOMARCA,,
61406,19,0406070050,PACOPAMPA,,
61407,19,0406070053,YAÑAQA,,
61408,553,0406080001,YANAQUIHUA,,
61409,553,0406080003,LAMAPAMPA,,
61410,553,0406080005,UCHUMIRE,,
61411,553,0406080007,ARIRAHUA,,
61412,553,0406080008,HUAJANCHO,,
61413,553,0406080009,ASILLO,,
61414,553,0406080010,OCCORURO,,
61415,553,0406080011,CHILLIHUAY,,
61416,553,0406080012,COCANTICGRA,,
61417,553,0406080014,PALLCCA,,
61418,553,0406080016,ISPACAS,,
61419,553,0406080017,SANTA CRUZ,,
61420,553,0406080018,CAÑACCAHUA,,
61421,553,0406080019,CHARCO CHOCCHA,,
61422,553,0406080020,CHARCO QUIROZ,,
61423,553,0406080021,YAUSE,,
61424,553,0406080022,AYANCA,,
61425,553,0406080023,HUALLULLO,,
61426,553,0406080024,ALPACAY (LA CALERA),,
61427,553,0406080025,QUISCAYOC,,
61428,553,0406080026,CENTRAL CERRO RICO,,
61429,553,0406080027,CHACA,,
61430,553,0406080028,ALPACAY,,
61431,553,0406080029,SINCHI,,
61432,553,0406080030,CHIUCA,,
61433,553,0406080031,CHOCOCA,,
61434,553,0406080055,UCHUMIRE OCCORURO,,
61435,553,0406080056,CUCULIYOC,,
61436,553,0406080057,ESPERANZA LA PAMPA,,
61437,553,0406080059,TASTAPUQUIO,,
61438,553,0406080061,CHIURO CJASA,,
61439,553,0406080062,JASAPACHA,,
61440,553,0406080063,PACHAISA,,
61441,526,0407010001,MOLLENDO,,
61442,526,0407010002,ESTACION GUERREROS,,
61443,526,0407010004,TINTAYANE,,
61444,526,0407010006,LATERAL 23 IRRIGACION MOLLENDO,,
61445,526,0407010008,IRRIGACION MOLLENDO LATERALES,,
61446,526,0407010009,ARIZONA,,
61447,526,0407010014,LAS FLORES,,
61448,525,0407020001,COCACHACRA,,
61449,525,0407020002,CHUCARAPI,,
61450,525,0407020003,PAMPA BLANCA,,
61451,525,0407020004,ASENTAMIENTO 7 SAN CAMILO,,
61452,525,0407020005,EL TORO,,
61453,525,0407020006,LA PASCANA,,
61454,525,0407020007,LA HACIENDITA,,
61455,525,0407020008,SANTA MARIA,,
61456,525,0407020009,VILLA DEL CARMEN,,
61457,525,0407020010,CARAQUEN,,
61458,525,0407020011,PUERTO VIEJO,,
61459,525,0407020012,DESAMPARADOS,,
61460,525,0407020013,QUELGUA GRANDE,,
61461,525,0407020014,HUAYNALEN,,
61462,525,0407020015,LEN,,
61463,525,0407020016,EL CARRIZAL,,
61464,525,0407020017,LA AYANQUERA,,
61465,525,0407020018,SANTA ROSA,,
61466,525,0407020019,EL FISCAL,,
61467,525,0407020020,VENTILLATA,,
61468,525,0407020021,BUENOS AIRES,,
61469,525,0407020026,SAN PABLO,,
61470,525,0407020027,EL DIQUE,,
61471,525,0407020028,PORTAL DEL VALLE,,
61472,525,0407020029,CHECA,,
61473,525,0407020039,ASPEC,,
61474,525,0407020040,LAS CASUARINAS,,
61475,525,0407020041,ASTAC,,
61476,525,0407020042,LOS PESCADITOS,,
61477,313,0407030001,LA CURVA,,
61478,313,0407030002,QUIALAQUE,,
61479,313,0407030003,BOCANEGRA,,
61480,313,0407030005,ALTO ENSENADA,,
61481,313,0407030007,IBERIA ALTA,,
61482,313,0407030008,ESTACION ENSENADA,,
61483,313,0407030009,IRRIGACION ENSENADA,,
61484,313,0407030010,EL ARENAL,,
61485,313,0407030013,LA PUNTILLA,,
61486,313,0407030014,IBERIA BAJA,,
61487,313,0407030015,LA MUESTRA,,
61488,313,0407030016,ALTO BOQUERON,,
61489,313,0407030018,BOQUERON,,
61490,313,0407030019,BUENOS AIRES,,
61491,313,0407030024,CHALLAS CAPA,,
61492,313,0407030026,IRRIGACION ALTO LA CURVA,,
61493,313,0407030030,ALTO POSCO,,
61494,313,0407030031,SAN LORENZO,,
61495,512,0407040001,ISLAY (MATARANI),,
61496,395,0407050001,MEJIA,,
61497,395,0407050002,SOMBRERO CHICO,,
61498,395,0407050003,SOMBRERO GRANDE,,
61499,395,0407050004,CHULE,,
61500,395,0407050006,NUEVO MEJIA,,
61501,395,0407050007,ALTO MEJIA,,
61502,395,0407050008,QUEALAQUE,,
61503,395,0407050009,IRRIGACION MEJIA,,
61504,395,0407050010,LOMAS,,
61505,395,0407050011,EL CONTO,,
61506,850,0407060001,PUNTA DE BOMBON,,
61507,850,0407060002,LA PAMPILLA,,
61508,850,0407060003,DEL PINO,,
61509,850,0407060004,BOMBON,,
61510,850,0407060005,CATAS,,
61511,850,0407060006,PAMPAS NUEVAS,,
61512,850,0407060007,EL DREN,,
61513,850,0407060011,PINO BAJO,,
61514,850,0407060015,CORIO,,
61515,1062,0408030023,CHUSACAY,,
61516,772,2103070110,HUAYRAPATA,,
61517,1568,2106060079,QUIATA,,
61518,1568,2106060080,HUAYHUANE,,
61519,81,2106070044,TAÑA,,
61520,13,0405040233,PARQAYU,,
61521,13,0405040234,TOQUESHIAA,,
61522,850,0407060019,CARDONES,,
61523,1058,0408010001,COTAHUASI,,
61524,1058,0408010002,PIRO,,
61525,1058,0408010003,AQUERANA,,
61526,1058,0408010005,CANCHA,,
61527,1058,0408010006,CHAUCAVILCA,,
61528,1058,0408010007,CABRACANCHA,,
61529,1058,0408010008,ACOBAMBA,,
61530,1058,0408010010,COLCAN,,
61531,1058,0408010012,SAUCAY,,
61532,1058,0408010013,TANAPACA,,
61533,1058,0408010014,TACAUPO,,
61534,1058,0408010015,CASCAHUILCA,,
61535,1058,0408010016,CUNO CUNO,,
61536,1058,0408010017,CACHACALLAN,,
61537,1058,0408010018,REYPARTE,,
61538,1058,0408010019,TACJA (CARAVELY),,
61539,1058,0408010020,QUILLUNZA,,
61540,1058,0408010021,CACHANA,,
61541,1058,0408010022,PITAHUASI,,
61542,1058,0408010023,HUAMBO,,
61543,1058,0408010024,CUYVE,,
61544,1058,0408010025,VISCA GRANDE,,
61545,1066,0408020001,ALCA,,
61546,1066,0408020002,HUILLAC,,
61547,1066,0408020003,CANCHARAY,,
61548,1066,0408020006,TIGNAY,,
61549,1066,0408020008,PULLHUAY,,
61550,1066,0408020009,YANACANTA,,
61551,1066,0408020010,AYAHUASI,,
61552,1066,0408020011,CAHUANA,,
61553,1066,0408020012,LUCHA,,
61554,1066,0408020013,YUMASCA,,
61555,1066,0408020014,TUPE,,
61556,1066,0408020015,OSCCORO,,
61557,1066,0408020016,CHIROC,,
61558,1066,0408020017,ALLCCO LLAPTA,,
61559,1066,0408020018,CUCHO SORA,,
61560,1066,0408020019,SAYHUA,,
61561,1066,0408020020,UCUS,,
61562,1066,0408020021,HUACCHAR,,
61563,1066,0408020022,CAÑACANCHA,,
61564,1066,0408020023,CHAHUA,,
61565,1066,0408020024,CHALLPA,,
61566,1066,0408020025,CHAUPIPERCA,,
61567,1066,0408020026,COTIORCO,,
61568,1066,0408020027,ESPANCA,,
61569,1066,0408020028,HUILLAC,,
61570,1066,0408020029,HUYUNYA,,
61571,1066,0408020030,JOSCCA,,
61572,1066,0408020031,PATA HUARPUY,,
61573,1066,0408020032,TOCARO,,
61574,554,0408040071,SONTURO,,
61575,1066,0408020033,TRES ESTANCIAS,,
61576,1066,0408020034,UCU HUARPUY,,
61577,1062,0408030001,CHARCANA,,
61578,1062,0408030002,RUMI CRUZ (VEMBALETE),,
61579,1062,0408030003,HUANQUIRE,,
61580,1062,0408030004,CCOLPANE (JOLLPANI),,
61581,1062,0408030005,UMATINCO,,
61582,1062,0408030006,CERQUENA,,
61583,1062,0408030007,SAÑUCANTA,,
61584,1062,0408030008,TUTURPUQUIO,,
61585,1062,0408030009,HUACCRACCA,,
61586,1062,0408030011,AYAPALLPA,,
61587,1062,0408030012,MOLLEORCCO,,
61588,1062,0408030013,PUCARA,,
61589,1062,0408030014,ANDAMARCA,,
61590,1062,0408030016,TAPIRA,,
61591,1062,0408030017,CANTAO,,
61592,1062,0408030019,CONCHA,,
61593,1062,0408030020,BUENOS AIRES,,
61594,1062,0408030021,PERCCARAY,,
61595,1062,0408030022,CHUYQUE,,
61596,1062,0408030027,PUCUNSALI,,
61597,1062,0408030028,HUCUCHA,,
61598,554,0408040001,TAURISMA,,
61599,554,0408040002,HUAYNACOTAS,,
61600,554,0408040004,ANTACOCHA,,
61601,554,0408040005,SURACCASA (SORAPAMPA),,
61602,554,0408040006,UCHUY PUNA,,
61603,554,0408040007,TACA,,
61604,554,0408040010,CULIPAMPA,,
61605,554,0408040013,OCCETACCRA,,
61606,554,0408040014,HUARCAYA (QUESOCOCHA),,
61607,554,0408040015,CCALLASINCA,,
61608,554,0408040020,CCARHUA,,
61609,554,0408040022,CHUCHULLA,,
61610,554,0408040023,CCELLUA (CHECQUIAJA),,
61611,554,0408040024,LLIHUA (YURACHACHAY),,
61612,554,0408040025,HUAMANRIPA,,
61613,554,0408040026,HUARACCO,,
61614,554,0408040027,ANCALLACHE,,
61615,554,0408040028,GUANACOMARCA,,
61616,554,0408040032,TOCAIROC,,
61617,554,0408040034,CULLUNA,,
61618,554,0408040035,ACCORO,,
61619,554,0408040036,CUCCHE,,
61620,554,0408040037,TICLLAYMARCA,,
61621,554,0408040038,HUAYTURA,,
61622,554,0408040039,CCASIRI,,
61623,554,0408040040,QUINCHA,,
61624,554,0408040041,CALITRE,,
61625,554,0408040042,TARAHUARA,,
61626,554,0408040043,HUACAY,,
61627,554,0408040044,LLOCCO,,
61628,554,0408040045,CAPILLANI,,
61629,554,0408040046,PIRAMARCA,,
61630,554,0408040047,PAMPACULLUNA,,
61631,554,0408040048,ANTABAMBA,,
61632,554,0408040049,HUAYLLAPANA,,
61633,554,0408040050,PATARIO GRANDE,,
61634,554,0408040051,PATARIO CHICO,,
61635,554,0408040052,JOSCCA,,
61636,554,0408040055,TURUY,,
61637,554,0408040056,LLAMOCCA,,
61638,554,0408040057,HUACCHAR,,
61639,554,0408040059,HUARANGO,,
61640,554,0408040060,MATARA,,
61641,554,0408040061,LUICHO CHICO,,
61642,554,0408040062,SAN JOSE DE LUICHO,,
61643,554,0408040063,VISBE,,
61644,554,0408040064,SANQUIPAMPA,,
61645,554,0408040065,COTORCA,,
61646,554,0408040066,COLLOTA,,
61647,554,0408040067,TENECCACCA,,
61648,554,0408040068,SARA SARA (PUSHI),,
61649,554,0408040069,PALCAPAMPA,,
61650,554,0408040072,UMALOSO,,
61651,554,0408040075,YANAMA,,
61652,554,0408040076,CCANCHAHUA,,
61653,554,0408040078,LAGACNA,,
61654,554,0408040079,CHOQUECOTA,,
61655,554,0408040083,CCOLPAPAMPA,,
61656,554,0408040086,KENGO,,
61657,554,0408040089,CCECHUALLA,,
61658,554,0408040090,PATA HUASI,,
61659,554,0408040094,CACTAHUI,,
61660,554,0408040095,ANCHACULLUNA,,
61661,554,0408040096,PARAPARA,,
61662,554,0408040097,PALLANGUERE,,
61663,554,0408040098,CHILLHUANI,,
61664,554,0408040099,CALLQUE,,
61665,554,0408040102,SURA PATA,,
61666,554,0408040105,TAYA,,
61667,554,0408040106,LLATACACHI,,
61668,554,0408040107,UPATA,,
61669,554,0408040108,KASA,,
61670,554,0408040109,HUARUTA,,
61671,554,0408040110,PAMPAHUASI (SACAÑA),,
61672,554,0408040112,HUAYCAWASI,,
61673,554,0408040113,YANACHALLA,,
61674,554,0408040114,CCALUTA,,
61675,554,0408040115,PATA HUASE,,
61676,554,0408040116,CHECQUIAJA,,
61677,554,0408040117,HATUN HUASI,,
61678,554,0408040118,YURACULER,,
61679,554,0408040119,MICHIMISTI,,
61680,554,0408040120,QUESCCA,,
61681,554,0408040121,IQUIPALLA,,
61682,554,0408040122,CHOLCONI,,
61683,554,0408040123,SICAHUANI,,
61684,946,0408050001,MUNGUI,,
61685,946,0408050002,PAMPAMARCA,,
61686,946,0408050003,LARCCO,,
61687,946,0408050004,CHUMPIPUCYO,,
61688,946,0408050005,ÑECCETA,,
61689,946,0408050006,CCAPACCOYO,,
61690,946,0408050007,ISQUILLAY,,
61691,946,0408050010,CCESHUALLA,,
61692,946,0408050011,CHACLLANI,,
61693,946,0408050012,TECCA,,
61694,946,0408050013,UNUNYA,,
61695,946,0408050014,RUMIHUASI,,
61696,946,0408050015,CHANCARA,,
61697,946,0408050017,SECCSENCAYLLA,,
61698,946,0408050018,ACCO,,
61699,946,0408050020,UCHUPALLA,,
61700,946,0408050021,MOLINO JOTJOTE,,
61701,946,0408050022,PACHAPAQUI,,
61702,946,0408050023,SANTA ROSA,,
61703,946,0408050024,ANCHACANI,,
61704,946,0408050025,HUACCAYA,,
61705,946,0408050026,CCOCHAPAMPA SACACHACAYPA,,
61706,946,0408050028,ESQUINA,,
61707,946,0408050029,LACZA,,
61708,946,0408050030,CARERCA,,
61709,946,0408050031,POMACOCHO,,
61710,946,0408050032,TINYA,,
61711,946,0408050033,ACORCA,,
61712,946,0408050034,HUARHUA,,
61713,946,0408050035,ANTIPAMPA,,
61714,946,0408050036,LANCAROYA,,
61715,946,0408050037,VISBE,,
61716,946,0408050038,PATAHUASI,,
61717,946,0408050040,PAMPAHUASI,,
61718,946,0408050056,TECCSE,,
61719,946,0408050058,ISCAMIRCA,,
61720,946,0408050059,CCOTCCOTE,,
61721,946,0408050060,YARQUI,,
61722,946,0408050061,ACCE,,
61723,946,0408050062,CCALACOMA,,
61724,946,0408050066,PUCA CORRAL,,
61725,946,0408050067,CHUHUAÑUMA,,
61726,946,0408050068,TUACCA,,
61727,946,0408050069,HUANCA,,
61728,946,0408050070,AYANI,,
61729,946,0408050071,HUAYCHANCHI,,
61730,946,0408050072,LLICHUALLA,,
61731,27,0408060001,PUYCA,,
61732,27,0408060002,CHOQUE PUCYO (CHOQUE),,
61733,27,0408060003,CCOMPEPALLCA,,
61734,27,0408060004,ANANACHO,,
61735,27,0408060005,AMACHANI,,
61736,27,0408060006,TANTACCARA,,
61737,27,0408060007,RUMI CRUZ,,
61738,27,0408060009,POCORAY,,
61739,27,0408060010,RANRACOCHA,,
61740,27,0408060011,CUSICANCHA,,
61741,27,0408060012,CHURUNE,,
61742,27,0408060013,PACHIO,,
61743,27,0408060014,PAMPAHUASI,,
61744,27,0408060015,OCCORURO,,
61745,27,0408060016,TOCCYASCA,,
61746,27,0408060017,SAYROSA,,
61747,27,0408060018,QUILLO,,
61748,27,0408060019,PALLANCCERE,,
61749,27,0408060020,CUSPA,,
61750,27,0408060021,CHAPI,,
61751,27,0408060022,ESTANCO,,
61752,27,0408060023,CHINCHE,,
61753,27,0408060024,CCALLASAYA,,
61754,27,0408060025,CAPILLA,,
61755,27,0408060026,PALLCCA,,
61756,27,0408060028,LLAYCULLE,,
61757,27,0408060029,LLAPAPUCRO,,
61758,27,0408060030,TAUNA,,
61759,27,0408060031,LAURIPAMPA,,
61760,27,0408060032,CHINCAYLLAPA,,
61761,27,0408060033,CHURCA,,
61762,27,0408060034,AUSALLA,,
61763,27,0408060035,PATARIO,,
61764,27,0408060036,VISCAVISCA,,
61765,27,0408060037,TRAPICHE,,
61766,27,0408060038,LLINFE,,
61767,27,0408060039,PICHATA,,
61768,27,0408060040,MELLOCCASA,,
61769,27,0408060041,PILLONE,,
61770,27,0408060042,HATUN HUASI,,
61771,27,0408060043,HUACTAPA,,
61772,27,0408060045,HUACCOTO,,
61773,27,0408060047,OCCONCCA,,
61774,27,0408060048,HUASHUACHANI,,
61775,27,0408060050,CCANCHALLANIE,,
61776,27,0408060051,MAGHUANCA,,
61777,27,0408060052,SAYPARARA,,
61778,27,0408060053,SUNI,,
61779,27,0408060054,CCOHUARO,,
61780,27,0408060055,CCESCCA,,
61781,27,0408060056,ATOCPUNCO,,
61782,27,0408060057,LLOCCETA,,
61783,27,0408060059,YAUCHI,,
61784,27,0408060060,CCORPA,,
61785,27,0408060061,CCALLA,,
61786,27,0408060062,MECLLA,,
61787,27,0408060063,SONCCO,,
61788,27,0408060064,PETTCCE,,
61789,27,0408060066,ANTACCAHUA,,
61790,27,0408060067,OJOSA,,
61791,27,0408060068,CHOJO,,
61792,27,0408060069,UPATA,,
61793,27,0408060071,FUISA,,
61794,27,0408060072,CHECYAHUI,,
61795,27,0408060073,MATANSHA,,
61796,27,0408060074,COMUNITA,,
61797,27,0408060075,CASILLO,,
61798,27,0408060076,CACHAYCO,,
61799,27,0408060077,PACHAPULLHUAYO,,
61800,27,0408060078,FUISA PATA,,
61801,27,0408060079,PABELLON,,
61802,27,0408060080,PALLCCA CORRAL,,
61803,27,0408060081,SORACCAHUA,,
61804,27,0408060082,CHAPI,,
61805,27,0408060083,CCAYACTE,,
61806,27,0408060084,CONDORILLO,,
61807,27,0408060085,PARANA,,
61808,27,0408060086,HUACACCALA,,
61809,27,0408060087,CULIMOCCO,,
61810,27,0408060088,TOCRACORRAL,,
61811,27,0408060091,HUACLLA CCOTO,,
61812,27,0408060092,HUACHULLCA,,
61813,27,0408060093,PACHACA,,
61814,27,0408060094,QUILLO PUÑUNA,,
61815,27,0408060097,TOCRACCE,,
61816,27,0408060102,PALLCCAO,,
61817,27,0408060103,ANTAPAMPA,,
61818,27,0408060105,PAMPA HUASIO,,
61819,27,0408060106,PACCOLLA,,
61820,27,0408060107,MICHE,,
61821,27,0408060108,CCOSCCOÑA,,
61822,27,0408060109,PURUHUANI,,
61823,27,0408060111,CARHUANI,,
61824,27,0408060112,CCASILLO,,
61825,27,0408060113,CCARACCARA,,
61826,27,0408060116,PARANJAY,,
61827,27,0408060117,PICHIRIHUAY,,
61828,27,0408060118,APANCHASI,,
61829,27,0408060119,SAYCO,,
61830,27,0408060120,LLACLLE,,
61831,27,0408060121,TOCCRA,,
61832,27,0408060122,JENCHO,,
61833,27,0408060124,CCACCANZA,,
61834,27,0408060125,PAMPALQUI,,
61835,27,0408060126,TASTAPATA,,
61836,27,0408060128,CHACCERE,,
61837,27,0408060133,CHACCO,,
61838,27,0408060136,WIQCHUWILCA,,
61839,1056,0408070001,VELINGA,,
61840,1056,0408070002,ALLANCAY,,
61841,1056,0408070003,CHAUPO,,
61842,1056,0408070004,MAYO,,
61843,1056,0408070005,SANCAY,,
61844,1056,0408070006,LLAPCHACLLA,,
61845,1056,0408070007,HUANUCA,,
61846,1056,0408070008,HUANCA,,
61847,1056,0408070009,CAJA,,
61848,1056,0408070010,PICHA,,
61849,1056,0408070011,CAIHUINE,,
61850,1056,0408070012,PUCARA,,
61851,1056,0408070013,CALLAUCO,,
61852,1056,0408070014,QUECHUALLA,,
61853,1056,0408070017,MACHAULLA,,
61854,1056,0408070018,UTI,,
61855,1056,0408070019,HUINA,,
61856,1056,0408070020,AYAMASACA,,
61857,1056,0408070021,CHAQUETA,,
61858,1056,0408070022,MAUCALLACTA,,
61859,1056,0408070024,QUECHUAÑA,,
61860,1056,0408070025,QUISMO,,
61861,1056,0408070026,HUAÑA,,
61862,1056,0408070029,PICHIULLA,,
61863,1056,0408070030,ZOCA,,
61864,1056,0408070031,JOTOPATA,,
61865,1056,0408070032,CCACLLAC,,
61866,1056,0408070035,GERGO,,
61867,1056,0408070036,LIMACCHACA,,
61868,1056,0408070037,BARRANQUILLA,,
61869,1056,0408070038,ROSARIO PAMPA,,
61870,1053,0408080001,SAYLA,,
61871,1053,0408080002,SAÑOC,,
61872,1053,0408080003,HUAYCAYA,,
61873,1053,0408080004,PICLLA (PACLLA),,
61874,1053,0408080005,SURU PAMPA (SURISPAMPA),,
61875,1053,0408080006,MARROQUIN PAMPA,,
61876,1053,0408080007,OCCHALLA,,
61877,1053,0408080008,CHALLALLI,,
61878,1053,0408080009,CHALLPA,,
61879,1053,0408080011,CCOTANCAYA,,
61880,1053,0408080012,CHECCERAQUI,,
61881,1053,0408080013,YANAYA,,
61882,1053,0408080014,FATPATA,,
61883,1053,0408080015,SAINA,,
61884,1053,0408080016,CHICCONA,,
61885,1053,0408080017,CAYPAYQUI,,
61886,1053,0408080018,CURUHUAYNO,,
61887,1053,0408080019,QUENCHO,,
61888,1053,0408080020,HUACHAC,,
61889,1053,0408080021,ANTAMAISO,,
61890,1053,0408080022,QUEPAC,,
61891,1053,0408080023,OCCOPAMPA,,
61892,1053,0408080025,JORPAÑA,,
61893,1053,0408080026,YAPACA,,
61894,1051,0408090001,TAURIA,,
61895,1051,0408090002,ANIRCA,,
61896,1051,0408090003,TANISCA,,
61897,1051,0408090004,JOLCCA,,
61898,1051,0408090005,TASNO,,
61899,1051,0408090006,CAYCHINA,,
61900,1051,0408090011,AYANI,,
61901,1051,0408090012,JALGA,,
61902,1051,0408090013,YADMURO,,
61903,1051,0408090014,OJOMASACA,,
61904,1051,0408090017,CCEJAPATA,,
61905,1057,0408100001,TOMEPAMPA,,
61906,1057,0408100002,INCACANCHA,,
61907,1057,0408100003,SAN JUAN,,
61908,1057,0408100004,MALPASO,,
61909,1057,0408100005,ARANJUEZ,,
61910,1057,0408100006,UMAMPAMPA,,
61911,1057,0408100007,USCUBAMBA,,
61912,1057,0408100008,LOCRAHUANCA,,
61913,1057,0408100009,HUAYHUANCA,,
61914,1057,0408100010,ACHAMBI,,
61915,1057,0408100011,ASILLO,,
61916,1057,0408100012,JOLPUNA,,
61917,1057,0408100013,ACCOBAMBA,,
61918,624,0408110001,TORO,,
61919,624,0408110002,SIPIA,,
61920,624,0408110003,CACAHUACHO,,
61921,624,0408110004,PAMPACOCHA,,
61922,624,0408110005,SIRINGAY,,
61923,624,0408110006,ANCARO,,
61924,624,0408110007,TANTARPAMPA,,
61925,624,0408110008,UCUPACHA,,
61926,624,0408110009,CUPE,,
61927,624,0408110010,CHAHUAYO,,
61928,624,0408110011,CANRE,,
61929,624,0408110012,CASPI,,
61930,624,0408110013,VISVE,,
61931,624,0408110014,LLALLIHUA,,
61932,624,0408110017,COCOTA,,
61933,624,0408110018,YUMARE,,
61934,624,0408110019,SARCONTA,,
61935,624,0408110020,AMPACHA,,
61936,624,0408110022,HUACHUY,,
61937,624,0408110024,PIÑUCHA,,
61938,624,0408110026,USHQUI,,
61939,624,0408110028,CHAUCALLA,,
61940,624,0408110029,CANOY,,
61941,624,0408110030,PUENTE,,
61942,624,0408110031,PUCLLE,,
61943,624,0408110032,BAULI HUASI (APAREC),,
61944,624,0408110033,QUIÑACHI,,
61945,624,0408110034,QUERQUERAY,,
61946,624,0408110035,CHALLACCAY,,
61947,624,0408110036,YACHAU,,
61948,624,0408110038,SIRGUA,,
61949,624,0408110039,TASACANCHA,,
61950,624,0408110040,SONGO,,
61951,624,0408110041,HUIÑANQUIRI,,
61952,624,0408110042,LLILLIMA,,
61953,683,0501010001,AYACUCHO,,
61954,683,0501010004,CHUSPICUCHU,,
61955,683,0501010005,SAN JOSE DE QUICHCAPATA,,
61956,683,0501010012,CCORIHUILLCA GRANDE,,
61957,683,0501010013,CCORIHUILLCA CHICO,,
61958,683,0501010015,SACSAMARCA,,
61959,683,0501010016,HUAYAUPUQUIO,,
61960,683,0501010024,SAN JUAN DE URUBAMBA,,
61961,683,0501010025,SUNCHUPUCRO,,
61962,683,0501010026,SAN FRANCISCO DE HUAYCCO,,
61963,683,0501010031,CHIMPAPUQUIO,,
61964,683,0501010032,RANCHA CHANCHOCOCHA,,
61965,683,0501010033,CHANCHOCCOCHA,,
61966,683,0501010035,URAYPAMPA,,
61967,683,0501010036,HUAYLLAPATA,,
61968,683,0501010039,HUAYRAPATA,,
61969,683,0501010041,CCASANAMPAMPA,,
61970,683,0501010042,SIMPAPATA,,
61971,683,0501010043,SAN MARTIN DE PARAISO,,
61972,683,0501010044,VIÑACUCHO,,
61973,683,0501010045,SAN ANTONIO DE TRIGOPAMPA,,
61974,683,0501010046,SAN JOSE DE VIÑACA,,
61975,683,0501010047,SANTA LUCIA,,
61976,683,0501010048,SAN JUAN DE VIÑACA,,
61977,1863,0501020001,ACOCRO,,
61978,1863,0501020002,CARHUASCHOQUE,,
61979,1863,0501020003,CRUZ PATA,,
61980,1863,0501020004,SAN JOSE DE PARCCAHUANCA,,
61981,1863,0501020005,SAN FRANCISCO DE CUCHICANCHA,,
61982,1863,0501020006,PUCUHUILLCA,,
61983,1863,0501020008,PANTIPAMPA,,
61984,1863,0501020009,PUMAPUQUIO ALTA,,
61985,1863,0501020010,SAN MARTIN DE ANDARACCAY,,
61986,1863,0501020011,CCOCHANI,,
61987,1863,0501020012,SAN JOSE DE PARCCO - LECHECCOCHA,,
61988,1863,0501020013,SAN JUAN DE RAYAN,,
61989,1863,0501020014,QUINUAS,,
61990,1863,0501020015,PAMPAMARCA BAJA,,
61991,1863,0501020016,HUACHOPATA,,
61992,1863,0501020017,AYAPATA,,
61993,1863,0501020018,PAMPAMARCA ALTA,,
61994,1863,0501020019,TAMBOCUCHO,,
61995,1863,0501020020,SECCELAMBRAS,,
61996,1863,0501020021,CHONTACA,,
61997,1863,0501020022,3 DE DICIEMBRE DE CCOLLPAHUAYCCO,,
61998,1863,0501020023,SAN PEDRO DE QUICATO,,
61999,1863,0501020024,SOYTOCCO,,
62000,1863,0501020025,TANTANA,,
62001,1863,0501020026,TALLANA,,
62002,1863,0501020027,CCOLLCCA,,
62003,1863,0501020028,SAN PEDRO DE CCOISA,,
62004,1863,0501020029,MATARA,,
62005,1863,0501020030,PACCPAYOCC,,
62006,1863,0501020031,ROSASPATA,,
62007,1863,0501020032,YANAHUANCO BAJA,,
62008,1863,0501020033,SANTA BARBARA DE UCHUYMARCA,,
