id,provincia_id,codigo,nombre,capital,created_at,updated_at
553,28,150303,GORGOR,GORGOR,2025-10-27 19:17:39,2025-10-27 19:17:39
554,57,040608,YANAQUIHUA,YANAQUIHUA,2025-10-27 19:17:39,2025-10-27 19:17:39
555,106,040804,HUAYNACOTAS,TAURISMA,2025-10-27 19:17:39,2025-10-27 19:17:39
556,108,140309,PACORA,PACORA,2025-10-27 19:17:39,2025-10-27 19:17:39
557,112,150139,SANTA ROSA,SANTA ROSA,2025-10-27 19:17:39,2025-10-27 19:17:39
558,187,051002,ALCAMENCA,ALCAMENCA,2025-10-27 19:17:39,2025-10-27 19:17:39
559,132,050803,CORCULLA,CORCULLA,2025-10-27 19:17:39,2025-10-27 19:17:39
560,18,210202,ACHAYA,ACHAYA,2025-10-27 19:17:39,2025-10-27 19:17:39
561,18,210205,CAMINACA,CAMINACA,2025-10-27 19:17:39,2025-10-27 19:17:39
562,3,080204,MOSOC LLACTA,MOSOC LLACTA,2025-10-27 19:17:39,2025-10-27 19:17:39
563,184,160603,PADRE MARQUEZ,TIRUNTAN,2025-10-27 19:17:39,2025-10-27 19:17:39
564,192,151027,SAN PEDRO DE PILAS,SAN PEDRO DE PILAS,2025-10-27 19:17:39,2025-10-27 19:17:39
565,92,150723,SAN MATEO DE OTAO,SAN JUAN DE LANCA,2025-10-27 19:17:39,2025-10-27 19:17:39
566,56,120206,COMAS,COMAS,2025-10-27 19:17:39,2025-10-27 19:17:39
567,38,020611,YUNGAR,YUNGAR,2025-10-27 19:17:39,2025-10-27 19:17:39
568,8,090308,HUAYLLAY GRANDE,HUAYLLAY GRANDE,2025-10-27 19:17:39,2025-10-27 19:17:39
569,76,100112,YACUS,YACUS,2025-10-27 19:17:39,2025-10-27 19:17:39
570,32,080606,SAN PABLO,SAN PABLO,2025-10-27 19:17:39,2025-10-27 19:17:39
571,112,150119,LURIN,LURIN,2025-10-27 19:17:39,2025-10-27 19:17:39
572,132,050810,SARA SARA,QUILCATA,2025-10-27 19:17:39,2025-10-27 19:17:39
573,86,120117,HUALHUAS,HUALHUAS,2025-10-27 19:17:39,2025-10-27 19:17:39
574,38,020607,PARIAHUANCA,PARIAHUANCA,2025-10-27 19:17:39,2025-10-27 19:17:39
575,53,080705,LIVITACA,LIVITACA,2025-10-27 19:17:39,2025-10-27 19:17:39
576,38,020602,ACOPAMPA,ACOPAMPA,2025-10-27 19:17:39,2025-10-27 19:17:39
577,132,050805,MARCABAMBA,MARCABAMBA,2025-10-27 19:17:39,2025-10-27 19:17:39
578,132,050808,SAN JAVIER DE ALPABAMBA,SAN JAVIER DE ALPABAMBA,2025-10-27 19:17:39,2025-10-27 19:17:39
579,50,030609,ROCCHACC,ROCCHACC,2025-10-27 19:17:39,2025-10-27 19:17:39
580,45,010102,ASUNCION,ASUNCION,2025-10-27 19:17:39,2025-10-27 19:17:39
581,139,050707,SAN FRANCISCO DE RAVACAYCO,SAN FRANCISCO DE RAVACAYCO,2025-10-27 19:17:39,2025-10-27 19:17:39
582,67,160702,CAHUAPANAS,SANTA MARIA DE CAHUAPANAS,2025-10-27 19:17:39,2025-10-27 19:17:39
583,85,090102,ACOBAMBILLA,ACOBAMBILLA,2025-10-27 19:17:39,2025-10-27 19:17:39
584,114,050607,HUAC-HUAS,HUAC-HUAS,2025-10-27 19:17:39,2025-10-27 19:17:39
585,126,220101,MOYOBAMBA,MOYOBAMBA,2025-10-27 19:17:39,2025-10-27 19:17:39
586,38,020610,TINCO,TINCO,2025-10-27 19:17:39,2025-10-27 19:17:39
587,177,170102,INAMBARI,MAZUKO,2025-10-27 19:17:39,2025-10-27 19:17:39
588,104,080909,VILCABAMBA,LUCMA,2025-10-27 19:17:39,2025-10-27 19:17:39
589,172,050910,SANTIAGO DE PAUCARAY,SANTIAGO DE PAUCARAY,2025-10-27 19:17:39,2025-10-27 19:17:39
590,87,050412,CHACA,CHACA,2025-10-27 19:17:39,2025-10-27 19:17:39
591,151,160801,PUTUMAYO,SAN ANTONIO DEL ESTRECHO,2025-10-27 19:17:39,2025-10-27 19:17:39
592,175,170303,TAHUAMANU,SAN LORENZO,2025-10-27 19:17:39,2025-10-27 19:17:39
593,111,100608,CASTILLO GRANDE,CASTILLO GRANDE,2025-10-27 19:17:39,2025-10-27 19:17:39
594,104,080914,MEGANTONI,CAMISEA,2025-10-27 19:17:39,2025-10-27 19:17:39
595,15,250201,RAIMONDI,ATALAYA,2025-10-27 19:17:39,2025-10-27 19:17:39
596,180,090725,COCHABAMBA,COCHABAMBA GRANDE,2025-10-27 19:17:39,2025-10-27 19:17:39
597,87,050413,PUTIS,RODEO,2025-10-27 19:17:39,2025-10-27 19:17:39
598,137,021506,LACABAMBA,LACABAMBA,2025-10-27 19:17:39,2025-10-27 19:17:39
599,131,150901,OYON,OYON,2025-10-27 19:17:39,2025-10-27 19:17:39
600,19,010204,EL PARCO,EL PARCO,2025-10-27 19:17:39,2025-10-27 19:17:39
601,105,050515,PATIBAMBA,PATIBAMBA,2025-10-27 19:17:39,2025-10-27 19:17:39
602,104,080916,CIELO PUNCO,CHIRUMPIARI,2025-10-27 19:17:39,2025-10-27 19:17:39
603,134,100801,PANAO,PANAO,2025-10-27 19:17:39,2025-10-27 19:17:39
604,80,100501,LLATA,LLATA,2025-10-27 19:17:39,2025-10-27 19:17:39
605,15,250203,TAHUANIA,BOLOGNESI,2025-10-27 19:17:39,2025-10-27 19:17:39
606,158,211002,ANANEA,ANANEA,2025-10-27 19:17:39,2025-10-27 19:17:39
607,158,211001,PUTINA,PUTINA,2025-10-27 19:17:39,2025-10-27 19:17:39
608,104,080917,MANITEA,TAWANTINSUYO,2025-10-27 19:17:39,2025-10-27 19:17:39
609,104,080918,UNION ASHANINKA,MANTARO,2025-10-27 19:17:39,2025-10-27 19:17:39
610,58,010401,NIEVA,SANTA MARIA DE NIEVA,2025-10-27 19:17:39,2025-10-27 19:17:39
611,12,040102,ALTO SELVA ALEGRE,SELVA ALEGRE,2025-10-27 19:17:39,2025-10-27 19:17:39
612,185,081307,YUCAY,YUCAY,2025-10-27 19:17:39,2025-10-27 19:17:39
613,118,220601,JUANJUI,JUANJUI,2025-10-27 19:17:39,2025-10-27 19:17:39
614,92,150713,MARIATANA,MARIATANA,2025-10-27 19:17:39,2025-10-27 19:17:39
615,70,220303,SAN MARTIN,SAN MARTIN,2025-10-27 19:17:39,2025-10-27 19:17:39
616,83,200304,HUARMACA,HUARMACA,2025-10-27 19:17:39,2025-10-27 19:17:39
617,100,120415,MARCO,MARCO,2025-10-27 19:17:39,2025-10-27 19:17:39
618,80,100505,JIRCAN,JIRCAN,2025-10-27 19:17:39,2025-10-27 19:17:39
619,123,210802,ANTAUTA,ANTAUTA,2025-10-27 19:17:39,2025-10-27 19:17:39
620,39,020703,YAUYA,YAUYA,2025-10-27 19:17:39,2025-10-27 19:17:39
621,119,021306,LLUMPA,LLUMPA,2025-10-27 19:17:39,2025-10-27 19:17:39
622,35,150407,SANTA ROSA DE QUIVES,YANGAS,2025-10-27 19:17:39,2025-10-27 19:17:39
623,94,021205,MATO,SUCRE,2025-10-27 19:17:39,2025-10-27 19:17:39
624,153,021704,HUAYLLAPAMPA,HUAYLLAPAMPA,2025-10-27 19:17:39,2025-10-27 19:17:39
625,106,040811,TORO,TORO,2025-10-27 19:17:39,2025-10-27 19:17:39
626,48,140120,TUMAN,TUMAN,2025-10-27 19:17:39,2025-10-27 19:17:39
627,144,220702,BUENOS AIRES,BUENOS AIRES,2025-10-27 19:17:39,2025-10-27 19:17:39
628,116,170201,MANU,SALVACION,2025-10-27 19:17:39,2025-10-27 19:17:39
629,192,151017,HUAÑEC,HUAÑEC,2025-10-27 19:17:39,2025-10-27 19:17:39
630,56,120211,MITO,MITO,2025-10-27 19:17:39,2025-10-27 19:17:39
631,41,040406,CHOCO,CHOCO,2025-10-27 19:17:39,2025-10-27 19:17:39
632,99,060808,PUCARA,PUCARA,2025-10-27 19:17:39,2025-10-27 19:17:39
633,108,140310,SALAS,SALAS,2025-10-27 19:17:39,2025-10-27 19:17:39
634,116,170204,HUEPETUHE,HUEPETUHE,2025-10-27 19:17:39,2025-10-27 19:17:39
635,85,090101,HUANCAVELICA,HUANCAVELICA,2025-10-27 19:17:39,2025-10-27 19:17:39
636,143,081106,KOSÑIPATA,PILLCOPATA,2025-10-27 19:17:39,2025-10-27 19:17:39
637,177,170103,LAS PIEDRAS,LAS PIEDRAS (PLANCHON),2025-10-27 19:17:39,2025-10-27 19:17:39
638,196,070101,CALLAO,CALLAO,2025-10-27 19:17:39,2025-10-27 19:17:39
639,161,220903,CACATACHI,CACATACHI,2025-10-27 19:17:39,2025-10-27 19:17:39
640,86,120136,VIQUES,VIQUES,2025-10-27 19:17:39,2025-10-27 19:17:39
641,110,101001,JESUS,JESUS,2025-10-27 19:17:39,2025-10-27 19:17:39
642,96,110103,LOS AQUIJES,LOS AQUIJES,2025-10-27 19:17:39,2025-10-27 19:17:39
643,53,080708,VELILLE,VELILLE,2025-10-27 19:17:39,2025-10-27 19:17:39
644,92,150706,CUENCA,SAN JOSE DE LOS CHORRILLOS,2025-10-27 19:17:39,2025-10-27 19:17:39
645,96,110110,SAN JUAN BAUTISTA,SAN JUAN BAUTISTA,2025-10-27 19:17:39,2025-10-27 19:17:39
646,100,120428,SAN LORENZO,SAN LORENZO,2025-10-27 19:17:39,2025-10-27 19:17:39
647,95,090612,SAN ISIDRO,SAN JUAN DE HUIRPACANCHA,2025-10-27 19:17:39,2025-10-27 19:17:39
648,86,120122,INGENIO,INGENIO,2025-10-27 19:17:39,2025-10-27 19:17:39
649,184,160604,PAMPA HERMOSA,PAMPA HERMOSA,2025-10-27 19:17:39,2025-10-27 19:17:39
650,92,150732,SURCO,SURCO,2025-10-27 19:17:39,2025-10-27 19:17:39
651,100,120414,LLOCLLAPAMPA,LLOCLLAPAMPA,2025-10-27 19:17:39,2025-10-27 19:17:39
652,176,200705,LOS ORGANOS,LOS ORGANOS,2025-10-27 19:17:39,2025-10-27 19:17:39
653,55,090509,SAN PEDRO DE CORIS,SAN PEDRO DE CORIS,2025-10-27 19:17:39,2025-10-27 19:17:39
654,100,120423,PACCHA,PACCHA,2025-10-27 19:17:39,2025-10-27 19:17:39
655,92,150718,SAN DAMIAN,SAN DAMIAN,2025-10-27 19:17:39,2025-10-27 19:17:39
656,24,010309,SAN CARLOS,SAN CARLOS,2025-10-27 19:17:39,2025-10-27 19:17:39
657,81,050112,SOCOS,SOCOS,2025-10-27 19:17:39,2025-10-27 19:17:39
658,36,210305,CORANI,CORANI,2025-10-27 19:17:39,2025-10-27 19:17:39
659,128,021408,SAN CRISTOBAL DE RAJAN,RAJAN,2025-10-27 19:17:39,2025-10-27 19:17:39
660,175,170301,IÑAPARI,IÑAPARI,2025-10-27 19:17:39,2025-10-27 19:17:39
661,166,021801,CHIMBOTE,CHIMBOTE,2025-10-27 19:17:39,2025-10-27 19:17:39
662,103,120501,JUNIN,JUNIN,2025-10-27 19:17:39,2025-10-27 19:17:39
663,115,010523,TRITA,TRITA,2025-10-27 19:17:39,2025-10-27 19:17:39
664,170,200805,VICE,VICE,2025-10-27 19:17:39,2025-10-27 19:17:39
665,159,060903,HUARANGO,HUARANGO,2025-10-27 19:17:39,2025-10-27 19:17:39
666,58,010402,EL CENEPA,HUAMPAMI,2025-10-27 19:17:39,2025-10-27 19:17:39
667,159,060902,CHIRINOS,CHIRINOS,2025-10-27 19:17:39,2025-10-27 19:17:39
668,16,200204,LAGUNAS,LAGUNAS,2025-10-27 19:17:39,2025-10-27 19:17:39
669,82,050301,SANCOS,HUANCA SANCOS,2025-10-27 19:17:39,2025-10-27 19:17:39
670,6,100203,COLPAS,COLPAS,2025-10-27 19:17:39,2025-10-27 19:17:39
671,48,140112,PIMENTEL,PIMENTEL,2025-10-27 19:17:39,2025-10-27 19:17:39
672,151,160803,TENIENTE MANUEL CLAVERO,SOPLIN VARGAS,2025-10-27 19:17:39,2025-10-27 19:17:39
673,6,100205,HUACAR,HUACAR,2025-10-27 19:17:39,2025-10-27 19:17:39
674,90,021012,RAHUAPAMPA,RAHUAPAMPA,2025-10-27 19:17:39,2025-10-27 19:17:39
675,80,100511,TANTAMAYO,TANTAMAYO,2025-10-27 19:17:39,2025-10-27 19:17:39
676,86,120121,HUAYUCACHI,HUAYUCACHI,2025-10-27 19:17:39,2025-10-27 19:17:39
677,159,060905,NAMBALLE,NAMBALLE,2025-10-27 19:17:39,2025-10-27 19:17:39
678,159,060906,SAN JOSE DE LOURDES,SAN JOSE DE LOURDES,2025-10-27 19:17:39,2025-10-27 19:17:39
679,163,061201,SAN PABLO,SAN PABLO,2025-10-27 19:17:39,2025-10-27 19:17:39
680,162,061110,SAN GREGORIO,SAN GREGORIO,2025-10-27 19:17:39,2025-10-27 19:17:39
681,162,061105,EL PRADO,EL PRADO,2025-10-27 19:17:39,2025-10-27 19:17:39
682,21,220206,SAN RAFAEL,SAN RAFAEL,2025-10-27 19:17:39,2025-10-27 19:17:39
683,112,150123,PACHACAMAC,PACHACAMAC,2025-10-27 19:17:39,2025-10-27 19:17:39
684,81,050101,AYACUCHO,AYACUCHO,2025-10-27 19:17:39,2025-10-27 19:17:39
685,196,070107,MI PERU,MI PERU,2025-10-27 19:17:39,2025-10-27 19:17:39
686,89,020112,TARICA,TARICA,2025-10-27 19:17:39,2025-10-27 19:17:39
687,107,220509,SHANAO,SHANAO,2025-10-27 19:17:39,2025-10-27 19:17:39
688,90,021007,HUACHIS,HUACHIS,2025-10-27 19:17:39,2025-10-27 19:17:39
689,38,020604,ANTA,ANTA,2025-10-27 19:17:39,2025-10-27 19:17:39
690,38,020608,SAN MIGUEL DE ACO,ACO,2025-10-27 19:17:39,2025-10-27 19:17:39
691,90,021009,MASIN,MASIN,2025-10-27 19:17:39,2025-10-27 19:17:39
692,90,021011,PONTO,PONTO,2025-10-27 19:17:39,2025-10-27 19:17:39
693,116,170202,FITZCARRALD,BOCA MANU,2025-10-27 19:17:39,2025-10-27 19:17:39
694,75,030711,TURPAY,TURPAY,2025-10-27 19:17:39,2025-10-27 19:17:39
695,115,010510,LUYA VIEJO,LUYA VIEJO,2025-10-27 19:17:39,2025-10-27 19:17:39
696,194,211302,ANAPIA,ANAPIA,2025-10-27 19:17:39,2025-10-27 19:17:39
697,52,210401,JULI,JULI,2025-10-27 19:17:39,2025-10-27 19:17:39
698,149,210101,PUNO,PUNO,2025-10-27 19:17:39,2025-10-27 19:17:39
699,27,060104,COSPAN,COSPAN,2025-10-27 19:17:39,2025-10-27 19:17:39
700,196,070105,LA PUNTA,LA PUNTA,2025-10-27 19:17:39,2025-10-27 19:17:39
701,45,010117,QUINJALCA,QUINJALCA,2025-10-27 19:17:39,2025-10-27 19:17:39
702,75,030709,SAN ANTONIO,SAN ANTONIO,2025-10-27 19:17:39,2025-10-27 19:17:39
703,31,080506,PAMPAMARCA,PAMPAMARCA,2025-10-27 19:17:39,2025-10-27 19:17:39
704,149,210102,ACORA,ACORA,2025-10-27 19:17:39,2025-10-27 19:17:39
705,76,100103,CHINCHAO,ACOMAYO,2025-10-27 19:17:39,2025-10-27 19:17:39
706,112,150117,LOS OLIVOS,LAS PALMERAS,2025-10-27 19:17:39,2025-10-27 19:17:39
707,112,150110,COMAS,LA LIBERTAD,2025-10-27 19:17:39,2025-10-27 19:17:39
708,191,120802,CHACAPALPA,CHACAPALPA,2025-10-27 19:17:39,2025-10-27 19:17:39
709,191,120803,HUAY-HUAY,HUAY-HUAY,2025-10-27 19:17:39,2025-10-27 19:17:39
710,100,120422,PACA,PACA,2025-10-27 19:17:39,2025-10-27 19:17:39
711,100,120433,YAULI,YAULI,2025-10-27 19:17:39,2025-10-27 19:17:39
712,93,150803,CALETA DE CARQUIN,CALETA DE CARQUIN,2025-10-27 19:17:39,2025-10-27 19:17:39
713,35,150402,ARAHUAY,ARAHUAY,2025-10-27 19:17:39,2025-10-27 19:17:39
714,167,061307,PULAN,PULAN,2025-10-27 19:17:39,2025-10-27 19:17:39
715,169,120608,RIO TAMBO,PUERTO OCOPA,2025-10-27 19:17:39,2025-10-27 19:17:39
716,78,060703,HUALGAYOC,HUALGAYOC,2025-10-27 19:17:39,2025-10-27 19:17:39
717,23,020514,SAN MIGUEL DE CORPANQUI,CORPANQUI,2025-10-27 19:17:39,2025-10-27 19:17:39
718,112,150115,LA VICTORIA,LA VICTORIA,2025-10-27 19:17:39,2025-10-27 19:17:39
719,7,030207,KISHUARA,KISHUARA,2025-10-27 19:17:39,2025-10-27 19:17:39
720,192,151033,VITIS,VITIS,2025-10-27 19:17:39,2025-10-27 19:17:39
721,89,020111,PIRA,PIRA,2025-10-27 19:17:39,2025-10-27 19:17:39
722,157,130903,COCHORCO,ARICAPAMPA,2025-10-27 19:17:39,2025-10-27 19:17:39
723,181,221003,POLVORA,POLVORA,2025-10-27 19:17:39,2025-10-27 19:17:39
724,156,010604,HUAMBO,HUAMBO,2025-10-27 19:17:39,2025-10-27 19:17:39
725,16,200201,AYABACA,AYABACA,2025-10-27 19:17:39,2025-10-27 19:17:39
726,176,200701,PARIÑAS,TALARA,2025-10-27 19:17:39,2025-10-27 19:17:39
727,45,010109,LA JALCA,LA JALCA,2025-10-27 19:17:39,2025-10-27 19:17:39
728,126,220104,JEPELACIO,JEPELACIO,2025-10-27 19:17:39,2025-10-27 19:17:39
729,45,010118,SAN FRANCISCO DE DAGUAS,DAGUAS,2025-10-27 19:17:39,2025-10-27 19:17:39
730,121,160401,RAMON CASTILLA,CABALLOCOCHA,2025-10-27 19:17:39,2025-10-27 19:17:39
731,67,160705,PASTAZA,ULLPAYACU,2025-10-27 19:17:39,2025-10-27 19:17:39
732,156,010605,LIMABAMBA,LIMABAMBA,2025-10-27 19:17:39,2025-10-27 19:17:39
733,154,160502,ALTO TAPICHE,SANTA ELENA,2025-10-27 19:17:39,2025-10-27 19:17:39
734,65,060612,SANTO DOMINGO DE LA CAPILLA,SANTO DOMINGO DE LA CAPILLA,2025-10-27 19:17:39,2025-10-27 19:17:39
735,108,140312,TUCUME,TUCUME,2025-10-27 19:17:39,2025-10-27 19:17:39
736,170,200804,CRISTO NOS VALGA,SAN CRISTO,2025-10-27 19:17:39,2025-10-27 19:17:39
737,122,160106,MAZAN,MAZAN,2025-10-27 19:17:39,2025-10-27 19:17:39
738,113,160304,TROMPETEROS,VILLA TROMPETEROS,2025-10-27 19:17:39,2025-10-27 19:17:39
739,113,160303,TIGRE,INTUTU,2025-10-27 19:17:39,2025-10-27 19:17:39
740,99,060810,SAN FELIPE,SAN FELIPE,2025-10-27 19:17:39,2025-10-27 19:17:39
741,193,022006,RANRAHIRCA,RANRAHIRCA,2025-10-27 19:17:39,2025-10-27 19:17:39
742,60,060502,CHILETE,CHILETE,2025-10-27 19:17:39,2025-10-27 19:17:39
743,27,060106,JESUS,JESUS,2025-10-27 19:17:39,2025-10-27 19:17:39
744,42,090407,HUACHOS,HUACHOS,2025-10-27 19:17:39,2025-10-27 19:17:39
745,86,120105,CHACAPAMPA,CHACAPAMPA,2025-10-27 19:17:39,2025-10-27 19:17:39
746,80,100508,PUNCHAO,PUNCHAO,2025-10-27 19:17:40,2025-10-27 19:17:40
747,192,151013,HUAMPARA,HUAMPARA,2025-10-27 19:17:40,2025-10-27 19:17:40
748,112,150114,LA MOLINA,LA MOLINA,2025-10-27 19:17:40,2025-10-27 19:17:40
749,186,010702,CAJARURO,CAJARURO,2025-10-27 19:17:40,2025-10-27 19:17:40
750,54,120905,HUAMANCACA CHICO,HUAMANCACA CHICO,2025-10-27 19:17:40,2025-10-27 19:17:40
751,54,120904,HUACHAC,HUACHAC,2025-10-27 19:17:40,2025-10-27 19:17:40
752,92,150710,LAHUAYTAMBO,LAHUAYTAMBO,2025-10-27 19:17:40,2025-10-27 19:17:40
753,54,120901,CHUPACA,CHUPACA,2025-10-27 19:17:40,2025-10-27 19:17:40
754,27,060112,SAN JUAN,SAN JUAN,2025-10-27 19:17:40,2025-10-27 19:17:40
755,191,120808,SANTA ROSA DE SACCO,SANTA ROSA DE SACCO,2025-10-27 19:17:40,2025-10-27 19:17:40
756,100,120426,POMACANCHA,POMACANCHA,2025-10-27 19:17:40,2025-10-27 19:17:40
757,92,150725,SAN PEDRO DE HUANCAYRE,SAN PEDRO,2025-10-27 19:17:40,2025-10-27 19:17:40
758,100,120410,HUERTAS,HUERTAS,2025-10-27 19:17:40,2025-10-27 19:17:40
759,112,150112,INDEPENDENCIA,INDEPENDENCIA,2025-10-27 19:17:40,2025-10-27 19:17:40
760,149,210111,PICHACANI,LARAQUERI,2025-10-27 19:17:40,2025-10-27 19:17:40
761,35,150406,SAN BUENAVENTURA,SAN BUENAVENTURA,2025-10-27 19:17:40,2025-10-27 19:17:40
762,66,190201,YANAHUANCA,YANAHUANCA,2025-10-27 19:17:40,2025-10-27 19:17:40
763,110,101007,SAN MIGUEL DE CAURI,CAURI,2025-10-27 19:17:40,2025-10-27 19:17:40
764,113,160305,URARINAS,CONCORDIA,2025-10-27 19:17:40,2025-10-27 19:17:40
765,5,160201,YURIMAGUAS,YURIMAGUAS,2025-10-27 19:17:40,2025-10-27 19:17:40
766,60,060504,GUZMANGO,GUZMANGO,2025-10-27 19:17:40,2025-10-27 19:17:40
767,36,210308,OLLACHEA,OLLACHEA,2025-10-27 19:17:40,2025-10-27 19:17:40
768,180,090715,SALCAHUASI,SALCAHUASI,2025-10-27 19:17:40,2025-10-27 19:17:40
769,54,120907,SAN JUAN DE JARPA,JARPA,2025-10-27 19:17:40,2025-10-27 19:17:40
770,160,061005,ICHOCAN,ICHOCAN,2025-10-27 19:17:40,2025-10-27 19:17:40
771,133,130705,SAN JOSE,SAN JOSE,2025-10-27 19:17:40,2025-10-27 19:17:40
772,36,210307,ITUATA,ITUATA /16,2025-10-27 19:17:40,2025-10-27 19:17:40
773,149,210103,AMANTANI,AMANTANI,2025-10-27 19:17:40,2025-10-27 19:17:40
774,154,160511,YAQUERANA,ANGAMOS,2025-10-27 19:17:40,2025-10-27 19:17:40
775,60,060507,TANTARICA,CATAN,2025-10-27 19:17:40,2025-10-27 19:17:40
776,36,210303,AYAPATA,AYAPATA,2025-10-27 19:17:40,2025-10-27 19:17:40
777,27,060109,MAGDALENA,MAGDALENA,2025-10-27 19:17:40,2025-10-27 19:17:40
778,127,110304,MARCONA,SAN JUAN,2025-10-27 19:17:40,2025-10-27 19:17:40
779,180,090723,SANTIAGO DE TUCUMA,SANTIAGO DE TUCUMA,2025-10-27 19:17:40,2025-10-27 19:17:40
780,114,050608,LARAMATE,LARAMATE,2025-10-27 19:17:40,2025-10-27 19:17:40
781,32,080601,SICUANI,SICUANI,2025-10-27 19:17:40,2025-10-27 19:17:40
782,90,021015,SAN PEDRO DE CHANA,CHANA,2025-10-27 19:17:40,2025-10-27 19:17:40
783,114,050620,SANTA ANA DE HUAYCAHUACHO,SANTA ANA DE HUAYCAHUACHO,2025-10-27 19:17:40,2025-10-27 19:17:40
784,100,120407,EL MANTARO,PUCUCHO,2025-10-27 19:17:40,2025-10-27 19:17:40
785,156,010607,MARISCAL BENAVIDES,MARISCAL BENAVIDES,2025-10-27 19:17:40,2025-10-27 19:17:40
786,192,151026,SAN JOAQUIN,SAN JOAQUIN,2025-10-27 19:17:40,2025-10-27 19:17:40
787,141,190113,YANACANCHA,YANACANCHA,2025-10-27 19:17:40,2025-10-27 19:17:40
788,66,190208,VILCABAMBA,VILCABAMBA,2025-10-27 19:17:40,2025-10-27 19:17:40
789,7,030211,POMACOCHA,POMACOCHA,2025-10-27 19:17:40,2025-10-27 19:17:40
790,2,090207,POMACOCHA,POMACOCHA,2025-10-27 19:17:40,2025-10-27 19:17:40
791,115,010515,PROVIDENCIA,PROVIDENCIA,2025-10-27 19:17:40,2025-10-27 19:17:40
792,81,050105,CHIARA,CHIARA,2025-10-27 19:17:40,2025-10-27 19:17:40
793,115,010504,COLCAMAR,COLCAMAR,2025-10-27 19:17:40,2025-10-27 19:17:40
794,115,010514,PISUQUIA,YOMBLON,2025-10-27 19:17:40,2025-10-27 19:17:40
795,151,160804,YAGUAS,REMANSO,2025-10-27 19:17:40,2025-10-27 19:17:40
796,151,160802,ROSA PANDURO,SANTA MERCEDES,2025-10-27 19:17:40,2025-10-27 19:17:40
797,169,120602,COVIRIALI,COVIRIALI,2025-10-27 19:17:40,2025-10-27 19:17:40
798,75,030706,MICAELA BASTIDAS,AYRIHUANCA,2025-10-27 19:17:40,2025-10-27 19:17:40
799,83,200308,SONDORILLO,SONDORILLO,2025-10-27 19:17:40,2025-10-27 19:17:40
800,83,200307,SONDOR,SONDOR,2025-10-27 19:17:40,2025-10-27 19:17:40
801,158,211003,PEDRO VILCA APAZA,AYRAMPUNI,2025-10-27 19:17:40,2025-10-27 19:17:40
802,152,081207,HUARO,HUARO,2025-10-27 19:17:40,2025-10-27 19:17:40
803,69,210501,ILAVE,ILAVE,2025-10-27 19:17:40,2025-10-27 19:17:40
804,69,210504,SANTA ROSA,MAZO CRUZ,2025-10-27 19:17:40,2025-10-27 19:17:40
805,44,060306,JOSE GALVEZ,HUACAPAMPA,2025-10-27 19:17:40,2025-10-27 19:17:40
806,109,210708,PUCARA,PUCARA,2025-10-27 19:17:40,2025-10-27 19:17:40
807,123,210808,SANTA ROSA,SANTA ROSA,2025-10-27 19:17:40,2025-10-27 19:17:40
808,156,010603,COCHAMAL,COCHAMAL,2025-10-27 19:17:40,2025-10-27 19:17:40
809,90,021016,UCO,UCO,2025-10-27 19:17:40,2025-10-27 19:17:40
810,193,022003,MANCOS,MANCOS,2025-10-27 19:17:40,2025-10-27 19:17:40
811,107,220507,RUMISAPA,RUMISAPA,2025-10-27 19:17:40,2025-10-27 19:17:40
812,11,020304,CHINGAS,CHINGAS,2025-10-27 19:17:40,2025-10-27 19:17:40
813,90,021006,HUACCHIS,HUACCHIS,2025-10-27 19:17:40,2025-10-27 19:17:40
814,155,220802,AWAJUN,BAJO NARANJILLO,2025-10-27 19:17:40,2025-10-27 19:17:40
815,190,101103,CHACABAMBA,CHACABAMBA,2025-10-27 19:17:40,2025-10-27 19:17:40
816,59,240202,CASITAS,CAÑAVERAL,2025-10-27 19:17:40,2025-10-27 19:17:40
817,51,060405,CHIMBAN,CHIMBAN,2025-10-27 19:17:40,2025-10-27 19:17:40
818,65,060610,SAN LUIS DE LUCMA,SAN LUIS DE LUCMA,2025-10-27 19:17:40,2025-10-27 19:17:40
819,178,230401,TARATA,TARATA,2025-10-27 19:17:40,2025-10-27 19:17:40
820,157,130902,CHUGAY,CHUGAY,2025-10-27 19:17:40,2025-10-27 19:17:40
821,31,080508,TUPAC AMARU,TUNGASUCA,2025-10-27 19:17:40,2025-10-27 19:17:40
822,196,070103,CARMEN DE LA LEGUA REYNOSO,CARMEN DE LA LEGUA REYNOSO,2025-10-27 19:17:40,2025-10-27 19:17:40
823,189,131201,VIRU,VIRU,2025-10-27 19:17:40,2025-10-27 19:17:40
824,182,130105,LA ESPERANZA,LA ESPERANZA,2025-10-27 19:17:40,2025-10-27 19:17:40
825,117,100704,LA MORADA,LA MORADA,2025-10-27 19:17:40,2025-10-27 19:17:40
826,34,050205,PARAS,PARAS,2025-10-27 19:17:40,2025-10-27 19:17:40
827,17,030402,CAPAYA,CAPAYA,2025-10-27 19:17:40,2025-10-27 19:17:40
828,75,030712,VILCABAMBA,VILCABAMBA,2025-10-27 19:17:40,2025-10-27 19:17:40
829,65,060614,SOCOTA,SOCOTA,2025-10-27 19:17:40,2025-10-27 19:17:40
830,182,130104,HUANCHACO,HUANCHACO,2025-10-27 19:17:40,2025-10-27 19:17:40
831,182,130110,SIMBAL,SIMBAL,2025-10-27 19:17:40,2025-10-27 19:17:40
